"text","stim_type","item_type","canon_status.x","mean_time","canonstatus","is_acceptable","is_grammatical","canon_status.y"
"The name on the enormous highway billboards belong to a local real-estate agent.","agreementattraction","natural_error",FALSE,0.262410326015854,FALSE,NA,2.42857142857143,FALSE
"The names on the enormous highway billboards belongs to a local real-estate agent.","agreementattraction","unnatural_error",FALSE,-0.0911739836433225,FALSE,3.4,NA,FALSE
"The names on the enormous highway billboards belongs to a local real-estate agent.","agreementattraction","unnatural_error",FALSE,-0.0134803130269128,FALSE,NA,2.71428571428571,FALSE
"The names on the enormous highway billboards belong to a local real-estate agent.","agreementattraction","valid_plural",TRUE,0.100397451254909,TRUE,NA,4.33333333333333,TRUE
"The names on the enormous highway billboards belong to a local real-estate agent.","agreementattraction","valid_plural",TRUE,0.706408341762493,TRUE,4.28571428571429,NA,TRUE
"The novel that the horror author who the publishing company had recently fired had typed quickly.","embedding","missing3",FALSE,0.146043370074858,FALSE,NA,2,FALSE
"The novel that the horror author who the publishing company had recently fired had typed quickly.","embedding","missing3",FALSE,0.396397039278435,FALSE,2.4,NA,FALSE
"The novel that the horror author who the publishing company had recently fired had typed quickly was banned by the local library.","embedding","full",TRUE,0.725502776549651,TRUE,1.61290322580645,NA,TRUE
"The novel that the horror author who the publishing company had recently fired had typed quickly was banned by the local library.","embedding","full",TRUE,1.12214370803584,TRUE,NA,1.77777777777778,TRUE
"The novel that the horror author who the publishing company had recently fired was banned by the local library.","embedding","missing2",FALSE,0.511443843075417,FALSE,3,NA,FALSE
"The novel that the horror author who the publishing company had recently fired was banned by the local library.","embedding","missing2",FALSE,0.616963992377509,FALSE,NA,2.18181818181818,FALSE
"The novel that the horror author who the publishing company had typed quickly was banned by the local library.","embedding","missing1",FALSE,0.308363943726308,FALSE,NA,2.42857142857143,FALSE
"The novel that the horror author who the publishing company had typed quickly was banned by the local library.","embedding","missing1",FALSE,0.426829783125261,FALSE,1.16666666666667,NA,FALSE
"The painter who the film that the friend liked admired the poet.","embedding","missing3",FALSE,-0.339788854491468,FALSE,0,NA,FALSE
"The painter who the film that the friend liked admired the poet.","embedding","missing3",FALSE,0.00986784625646255,FALSE,NA,1.33333333333333,FALSE
"The painter who the film that the friend liked disturbed admired the poet.","embedding","missing1",FALSE,0.13398056903495,FALSE,1,NA,FALSE
"The painter who the film that the friend liked disturbed admired the poet.","embedding","missing1",FALSE,1.0526122206574,FALSE,NA,0.8,FALSE
"The painter who the hut that the father missed cooked for the artist.","embedding","missing3",FALSE,-0.29110416036157,FALSE,0.666666666666667,NA,FALSE
"The painter who the hut that the father missed cooked for the artist.","embedding","missing3",FALSE,-0.105016541465115,FALSE,NA,2,FALSE
"The painter who the hut that the father missed sheltered cooked for the artist.","embedding","missing1",FALSE,-0.198127689940509,FALSE,0.75,NA,FALSE
"The painter who the hut that the father missed sheltered cooked for the artist.","embedding","missing1",FALSE,0.220548240438252,FALSE,NA,0.666666666666667,FALSE
"The painter who the musician that the father missed cooked for the artist.","embedding","missing2",FALSE,0.0820445460759324,FALSE,1,NA,FALSE
"The painter who the musician that the father missed cooked for the artist.","embedding","missing2",FALSE,0.663794298427948,FALSE,NA,2.875,FALSE
"The painter who the musician that the father missed sheltered cooked for the artist.","embedding","full",TRUE,0.0725110490457558,TRUE,1.1875,NA,TRUE
"The painter who the musician that the father missed sheltered cooked for the artist.","embedding","full",TRUE,0.285012944362844,TRUE,NA,1.5,TRUE
"The painter who the musician that the friend liked admired the poet.","embedding","missing2",FALSE,-0.386687403595707,FALSE,1.5,NA,FALSE
"The painter who the musician that the friend liked admired the poet.","embedding","missing2",FALSE,0.273981555937629,FALSE,NA,1.375,FALSE
"The painter who the musician that the friend liked disturbed admired the poet.","embedding","full",TRUE,-0.287220741630042,TRUE,0.647058823529412,NA,TRUE
"The painter who the musician that the friend liked disturbed admired the poet.","embedding","full",TRUE,0.501696712267084,TRUE,NA,1.4,TRUE
"The papers were graded while being bored.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.208341112780747,TRUE,NA,2.8,TRUE
"The papers were graded while being bored.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.187791259342577,TRUE,1.78571428571429,NA,TRUE
"The party that was not organized by the journalists had any problems with catering.","NPI","Partial match NPI",FALSE,0.127805157972896,FALSE,1.2,NA,FALSE
"The party that was not organized by the journalists had any problems with catering.","NPI","Partial match NPI",FALSE,0.441545138707824,FALSE,NA,1.36363636363636,FALSE
"The party that was organized by the journalists had any problems with catering.","NPI","Unlicensed NPI",FALSE,0.27941992106508,FALSE,NA,0.833333333333333,FALSE
"The party that was organized by the journalists had any problems with catering.","NPI","Unlicensed NPI",FALSE,0.974903693370541,FALSE,1.25,NA,FALSE
"The pharmacist who the button that the stranger saw questioned the customer.","embedding","missing3",FALSE,-0.0499876502357969,FALSE,0.714285714285714,NA,FALSE
"The pharmacist who the button that the stranger saw questioned the customer.","embedding","missing3",FALSE,1.09714079045982,FALSE,NA,0.888888888888889,FALSE
"The pharmacist who the button that the stranger saw troubled questioned the customer.","embedding","missing1",FALSE,-0.229964611796007,FALSE,0.857142857142857,NA,FALSE
"The pharmacist who the button that the stranger saw troubled questioned the customer.","embedding","missing1",FALSE,-0.143935439948012,FALSE,NA,0.666666666666667,FALSE
"The pharmacist who the optician that the stranger saw questioned the customer.","embedding","missing2",FALSE,0.0940792678792482,FALSE,2.25,NA,FALSE
"The pharmacist who the optician that the stranger saw questioned the customer.","embedding","missing2",FALSE,0.133804460054778,FALSE,NA,1,FALSE
"The pharmacist who the optician that the stranger saw troubled questioned the customer.","embedding","full",TRUE,-0.181916369519278,TRUE,1.05,NA,TRUE
"The pharmacist who the optician that the stranger saw troubled questioned the customer.","embedding","full",TRUE,0.318959651792022,TRUE,NA,1.53846153846154,TRUE
"The picture on the postcard is of a Dutch farm.","agreementattraction","valid_singular",TRUE,-0.799165079393136,TRUE,NA,5,TRUE
"The picture on the postcard is of a Dutch farm.","agreementattraction","valid_singular",TRUE,-0.448868035151491,TRUE,4.76470588235294,NA,TRUE
"The picture on the postcards are of a Dutch farm.","agreementattraction","natural_error",FALSE,-0.538261387394028,FALSE,NA,3.75,FALSE
"The picture on the postcards are of a Dutch farm.","agreementattraction","natural_error",FALSE,-0.529626838546991,FALSE,4.71428571428571,NA,FALSE
"The pictures on the postcard is of a Dutch farm.","agreementattraction","unnatural_error",FALSE,-0.53857552250743,FALSE,3.44444444444444,NA,FALSE
"The pictures on the postcard is of a Dutch farm.","agreementattraction","unnatural_error",FALSE,-0.291939185768285,FALSE,NA,2.63636363636364,FALSE
"The pictures on the postcards are of a Dutch farm.","agreementattraction","valid_plural",TRUE,-0.600676769869048,TRUE,4.66666666666667,NA,TRUE
"The pictures on the postcards are of a Dutch farm.","agreementattraction","valid_plural",TRUE,-0.553707789971853,TRUE,NA,4.9,TRUE
"The picture that the artist who the school had expelled for cheating was hurriedly copying.","embedding","missing3",FALSE,0.251427997904867,FALSE,NA,0.714285714285714,FALSE
"The picture that the artist who the school had expelled for cheating was hurriedly copying.","embedding","missing3",FALSE,1.04042527459666,FALSE,1.33333333333333,NA,FALSE
"The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine.","embedding","full",TRUE,0.283994053199055,TRUE,NA,1.30769230769231,TRUE
"The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine.","embedding","full",TRUE,0.985558959634411,TRUE,1,NA,TRUE
"The picture that the artist who the school had expelled for cheating was printed in a magazine.","embedding","missing2",FALSE,0.741626955072605,FALSE,NA,2,FALSE
"The picture that the artist who the school had expelled for cheating was printed in a magazine.","embedding","missing2",FALSE,0.885323149889033,FALSE,2.1,NA,FALSE
"The picture that the artist who the school was hurriedly copying was printed in a magazine.","embedding","missing1",FALSE,0.259205717377875,FALSE,1.875,NA,FALSE
"The picture that the artist who the school was hurriedly copying was printed in a magazine.","embedding","missing1",FALSE,0.279982488551408,FALSE,NA,2.57142857142857,FALSE
"The polices that the governor recommended was hugely unpopular.","agreementattraction","unnatural_error",FALSE,-0.264507581419334,FALSE,NA,1.77777777777778,FALSE
"The polices that the governor recommended was hugely unpopular.","agreementattraction","unnatural_error",FALSE,0.545543260889089,FALSE,2.8,NA,FALSE
"The policies that the governors recommended were hugely unpopular.","agreementattraction","valid_plural",TRUE,-0.237668139577392,TRUE,4.75,NA,TRUE
"The policies that the governors recommended were hugely unpopular.","agreementattraction","valid_plural",TRUE,-0.215204573133453,TRUE,NA,5,TRUE
"The policy that the governor recommended was hugely unpopular.","agreementattraction","valid_singular",TRUE,-0.464996564523429,TRUE,4.85714285714286,NA,TRUE
"The policy that the governor recommended was hugely unpopular.","agreementattraction","valid_singular",TRUE,-0.160054647288732,TRUE,NA,4.18181818181818,TRUE
"The policy that the governors recommended were hugely unpopular.","agreementattraction","natural_error",FALSE,-0.0955008807189801,FALSE,2.54545454545455,NA,FALSE
"The policy that the governors recommended were hugely unpopular.","agreementattraction","natural_error",FALSE,0.403234685161888,FALSE,NA,1.625,FALSE
"The prayer that the monk who the religious fanatic had persecuted relentlessly was chanting every day.","embedding","missing3",FALSE,0.250798030292152,FALSE,1.83333333333333,NA,FALSE
"The prayer that the monk who the religious fanatic had persecuted relentlessly was chanting every day.","embedding","missing3",FALSE,0.769787084967035,FALSE,NA,2.22222222222222,FALSE
"The prayer that the monk who the religious fanatic had persecuted relentlessly was chanting every day was echoing in the empty church.","embedding","full",TRUE,0.362592439237572,TRUE,1.66666666666667,NA,TRUE
"The prayer that the monk who the religious fanatic had persecuted relentlessly was chanting every day was echoing in the empty church.","embedding","full",TRUE,0.441982027751955,TRUE,NA,2.22727272727273,TRUE
"The prayer that the monk who the religious fanatic had persecuted relentlessly was echoing in the empty church.","embedding","missing2",FALSE,0.0664606174558999,FALSE,NA,3,FALSE
"The prayer that the monk who the religious fanatic had persecuted relentlessly was echoing in the empty church.","embedding","missing2",FALSE,1.52136833424325,FALSE,1.8,NA,FALSE
"The prayer that the monk who the religious fanatic was chanting every day was echoing in the empty church.","embedding","missing1",FALSE,0.526030176614361,FALSE,2,NA,FALSE
"The prayer that the monk who the religious fanatic was chanting every day was echoing in the empty church.","embedding","missing1",FALSE,1.0622782405822,FALSE,NA,1.5,FALSE
"The problem in the wealthy suburban school has been brewing for years.","agreementattraction","valid_singular",TRUE,-0.427198068843857,TRUE,4.14285714285714,NA,TRUE
"The problem in the wealthy suburban school has been brewing for years.","agreementattraction","valid_singular",TRUE,0.431430220538782,TRUE,NA,4.53846153846154,TRUE
"The problem in the wealthy suburban schools have been brewing for years.","agreementattraction","natural_error",FALSE,-0.387385244863209,FALSE,NA,2.57142857142857,FALSE
"The problem in the wealthy suburban schools have been brewing for years.","agreementattraction","natural_error",FALSE,0.250946063813141,FALSE,1.63636363636364,NA,FALSE
"The problems in the wealthy suburban school has been brewing for years.","agreementattraction","unnatural_error",FALSE,-0.155788332978963,FALSE,4.18181818181818,NA,FALSE
"The problems in the wealthy suburban school has been brewing for years.","agreementattraction","unnatural_error",FALSE,0.654413273268043,FALSE,NA,2.72727272727273,FALSE
"The problems in the wealthy suburban schools have been brewing for years.","agreementattraction","valid_plural",TRUE,-0.358622778885283,TRUE,4.55555555555556,NA,TRUE
"The problems in the wealthy suburban schools have been brewing for years.","agreementattraction","valid_plural",TRUE,0.967332105501227,TRUE,NA,5,TRUE
"The professors who criticized the new dean accepts the new era grudgingly.","agreementattraction","unnatural_error",FALSE,0.140322045646891,FALSE,3,NA,FALSE
"The professors who criticized the new dean accepts the new era grudgingly.","agreementattraction","unnatural_error",FALSE,0.253489183099404,FALSE,NA,2,FALSE
"The professors who criticized the new deans accept the new era grudgingly.","agreementattraction","valid_plural",TRUE,0.00660545086677447,TRUE,NA,4.25,TRUE
"The professors who criticized the new deans accept the new era grudgingly.","agreementattraction","valid_plural",TRUE,0.140507491451002,TRUE,3.625,NA,TRUE
"The professor who criticized the new dean accepts the new era grudgingly.","agreementattraction","valid_singular",TRUE,-0.0897635898193279,TRUE,4,NA,TRUE
"The professor who criticized the new dean accepts the new era grudgingly.","agreementattraction","valid_singular",TRUE,-0.0766801878403963,TRUE,NA,3.75,TRUE
"The professor who criticized the new deans accept the new era grudgingly.","agreementattraction","natural_error",FALSE,0.102535026986127,FALSE,NA,1.66666666666667,FALSE
"The professor who criticized the new deans accept the new era grudgingly.","agreementattraction","natural_error",FALSE,0.31876248005743,FALSE,2.83333333333333,NA,FALSE
"The question was answered feeling nervous.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.504538117614309,TRUE,1.2,NA,TRUE
"The question was answered feeling nervous.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.206647275318705,TRUE,NA,1.73333333333333,TRUE
"The receptionists who greeted the distinguished visitors were fluent in Spanish.","agreementattraction","valid_plural",TRUE,-0.397145116044885,TRUE,NA,4.5,TRUE
"The receptionists who greeted the distinguished visitors were fluent in Spanish.","agreementattraction","valid_plural",TRUE,-0.140188632073316,TRUE,4.1,NA,TRUE
"The receptionists who greeted the distinguished visitor was fluent in Spanish.","agreementattraction","unnatural_error",FALSE,-0.0958776519254891,FALSE,NA,2,FALSE
"The receptionists who greeted the distinguished visitor was fluent in Spanish.","agreementattraction","unnatural_error",FALSE,-0.0416871574377116,FALSE,3.33333333333333,NA,FALSE
"The receptionist who greeted the distinguished visitors were fluent in Spanish.","agreementattraction","natural_error",FALSE,-0.416653444034986,FALSE,NA,1.66666666666667,FALSE
"The receptionist who greeted the distinguished visitors were fluent in Spanish.","agreementattraction","natural_error",FALSE,-0.334689125781409,FALSE,2.71428571428571,NA,FALSE
"The receptionist who greeted the distinguished visitor was fluent in Spanish..","agreementattraction","valid_singular",TRUE,-0.567350999343837,TRUE,NA,4.88888888888889,TRUE
"The receptionist who greeted the distinguished visitor was fluent in Spanish..","agreementattraction","valid_singular",TRUE,0.0633734040638926,TRUE,4.55555555555556,NA,TRUE
"There had lived across the street all of the kids who were vandalizing our yard.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.167192016912,TRUE,NA,2.45454545454545,TRUE
"There had lived across the street all of the kids who were vandalizing our yard.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.422510973561575,TRUE,3,NA,TRUE
"There had prevailed in the trial all of the defendants we were rooting for.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.00254542258284927,TRUE,2.71428571428571,NA,TRUE
"There had prevailed in the trial all of the defendants we were rooting for.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.908241694944364,TRUE,NA,2.25,TRUE
"There has been a dog considered noisy.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.344971808390493,TRUE,NA,2.4,TRUE
"There has been a dog considered noisy.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.20176318189864,TRUE,2.57142857142857,NA,TRUE
"There has been a man considered sick.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.403942022742859,TRUE,2.38461538461538,NA,TRUE
"There has been a man considered sick.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.190815076114181,TRUE,NA,2.625,TRUE
"There has been a man considered violent.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.189727582326966,TRUE,NA,2.8,TRUE
"There has been a man considered violent.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.0509149433881661,TRUE,2.58333333333333,NA,TRUE
"There has been a woman considered desperate.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.318261506829675,TRUE,2.5,NA,TRUE
"There has been a woman considered desperate.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.159394312375847,TRUE,NA,2.54545454545455,TRUE
"There is likely to depart a train at midnight.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.226278876931751,TRUE,2,NA,TRUE
"There is likely to depart a train at midnight.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.192127126329135,TRUE,NA,1.28571428571429,TRUE
"There is likely to live a snake in the garden.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.42557325792615,TRUE,2,NA,TRUE
"There is likely to live a snake in the garden.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.297154992611655,TRUE,NA,2,TRUE
"There is likely to run a river down the mountain.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.441611825843207,TRUE,1.58333333333333,NA,TRUE
"There is likely to run a river down the mountain.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.308199036082037,TRUE,NA,2.22222222222222,TRUE
"There is likely to spread a disease around the world.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.219178141404669,TRUE,1.5,NA,TRUE
"There is likely to spread a disease around the world.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.205195654129375,TRUE,NA,1.2,TRUE
"The restaurants the no local newspapers have recommended in their dining reviews have ever gone out of business.","NPI","Partial match NPI",FALSE,0.195681758656195,FALSE,0.866666666666667,NA,FALSE
"The restaurants the no local newspapers have recommended in their dining reviews have ever gone out of business.","NPI","Partial match NPI",FALSE,0.71168564161874,FALSE,NA,1.66666666666667,FALSE
"The reward doubled to help catch the thief.","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.439076551944194,FALSE,4.22222222222222,NA,FALSE
"The reward doubled to help catch the thief.","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.323859061028697,FALSE,NA,4.16666666666667,FALSE
"The saxophonist who the baton that the conductor brought along distracted thanked the violinist.","embedding","missing1",FALSE,-0.299417374143979,FALSE,1.4,NA,FALSE
"The saxophonist who the baton that the conductor brought along distracted thanked the violinist.","embedding","missing1",FALSE,0.00407326071198501,FALSE,NA,1,FALSE
"The saxophonist who the baton that the conductor brought along thanked the violinist.","embedding","missing3",FALSE,-0.0593389825590826,FALSE,NA,1.57142857142857,FALSE
"The saxophonist who the baton that the conductor brought along thanked the violinist.","embedding","missing3",FALSE,-0.0534061883836447,FALSE,1.5,NA,FALSE
"The saxophonist who the trumpeter that the conductor brought along distracted thanked the violinist.","embedding","full",TRUE,0.315199322982204,TRUE,NA,2.05555555555556,TRUE
"The saxophonist who the trumpeter that the conductor brought along distracted thanked the violinist.","embedding","full",TRUE,0.393915613671463,TRUE,0.863636363636364,NA,TRUE
"The saxophonist who the trumpeter that the conductor brought along thanked the violinist.","embedding","missing2",FALSE,-0.480856633503173,FALSE,NA,2,FALSE
"The saxophonist who the trumpeter that the conductor brought along thanked the violinist.","embedding","missing2",FALSE,0.348609668786167,FALSE,1.6,NA,FALSE
"The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned.","embedding","missing2",FALSE,0.487350338615149,FALSE,2.16666666666667,NA,FALSE
"The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned.","embedding","missing2",FALSE,0.794834777053763,FALSE,NA,3.22222222222222,FALSE
"The shirt that the seamstress who the immigration officer had investigated last week was carefully mending.","embedding","missing3",FALSE,0.260439544597256,FALSE,1.8,NA,FALSE
"The shirt that the seamstress who the immigration officer had investigated last week was carefully mending.","embedding","missing3",FALSE,0.564398723281047,FALSE,NA,4,FALSE
"The shirt that the seamstress who the immigration officer had investigated last week was carefully mending needed to be dry cleaned.","embedding","full",TRUE,0.644994038020277,TRUE,1.66666666666667,NA,TRUE
"The shirt that the seamstress who the immigration officer had investigated last week was carefully mending needed to be dry cleaned.","embedding","full",TRUE,1.21529241643842,TRUE,NA,2.54545454545455,TRUE
"The shirt that the seamstress who the immigration officer was carefully mending needed to be dry cleaned.","embedding","missing1",FALSE,-0.162700867745174,FALSE,NA,4,FALSE
"The shirt that the seamstress who the immigration officer was carefully mending needed to be dry cleaned.","embedding","missing1",FALSE,-0.0877385110231105,FALSE,1,NA,FALSE
"The singer that the venue couldn’t host had any problem selling tickets.","NPI","Partial match NPI",FALSE,-0.0939192912127647,FALSE,1.14285714285714,NA,FALSE
"The singer that the venue couldn’t host had any problem selling tickets.","NPI","Partial match NPI",FALSE,0.491530341169105,FALSE,NA,0.666666666666667,FALSE
"The singer that the venue hosted had any problem selling tickets.","NPI","Unlicensed NPI",FALSE,-0.0613993295957039,FALSE,1.4375,NA,FALSE
"The singer that the venue hosted had any problem selling tickets.","NPI","Unlicensed NPI",FALSE,0.103230898375447,FALSE,NA,1.36363636363636,FALSE
"The skyscrapers from the 80’s ever brought their designers fame.","NPI","Unlicensed NPI",FALSE,-0.130745543950964,FALSE,NA,1.35714285714286,FALSE
"The skyscrapers from the 80’s ever brought their designers fame.","NPI","Unlicensed NPI",FALSE,-0.0863041307601761,FALSE,1.83333333333333,NA,FALSE
"The slogan on the poster is offensive to vegetarians.","agreementattraction","valid_singular",TRUE,-0.626638129239849,TRUE,NA,5,TRUE
"The slogan on the poster is offensive to vegetarians.","agreementattraction","valid_singular",TRUE,-0.534348356244859,TRUE,5,NA,TRUE
"The slogan on the posters are offensive to vegetarians.","agreementattraction","natural_error",FALSE,-0.25901517685543,FALSE,NA,4.33333333333333,FALSE
"The slogan on the posters are offensive to vegetarians.","agreementattraction","natural_error",FALSE,0.111425216219397,FALSE,3.16666666666667,NA,FALSE
"The slogans on the poster is offensive to vegetarians.","agreementattraction","unnatural_error",FALSE,-0.286141051640584,FALSE,1.8,NA,FALSE
"The slogans on the poster is offensive to vegetarians.","agreementattraction","unnatural_error",FALSE,-0.00908793333935262,FALSE,NA,3,FALSE
"The slogans on the posters are offensive to vegetarians.","agreementattraction","valid_plural",TRUE,-0.48687534015962,TRUE,4.75,NA,TRUE
"The slogans on the posters are offensive to vegetarians.","agreementattraction","valid_plural",TRUE,-0.240873022469237,TRUE,NA,4.5,TRUE
"The soldiers that the battalion’s senior officer accused was innocent.","agreementattraction","unnatural_error",FALSE,0.411202708182203,FALSE,NA,2.375,FALSE
"The soldiers that the battalion’s senior officer accused was innocent.","agreementattraction","unnatural_error",FALSE,0.891020335494934,FALSE,2.11111111111111,NA,FALSE
"The soldiers that the battalion’s senior officers accused were innocent.","agreementattraction","valid_plural",TRUE,-0.0129126309721517,TRUE,3.54545454545455,NA,TRUE
"The soldiers that the battalion’s senior officers accused were innocent.","agreementattraction","valid_plural",TRUE,-0.00913346322970547,TRUE,NA,4.28571428571429,TRUE
"The soldier that the battalion’s senior officer accused was innocent.","agreementattraction","valid_singular",TRUE,-0.0607001450012991,TRUE,3.6,NA,TRUE
"The soldier that the battalion’s senior officer accused was innocent.","agreementattraction","valid_singular",TRUE,-0.00185035428041094,TRUE,NA,3.8,TRUE
"The soldier that the battalion’s senior officers accused were innocent.","agreementattraction","natural_error",FALSE,0.214984856098933,FALSE,1.66666666666667,NA,FALSE
"The soldier that the battalion’s senior officers accused were innocent.","agreementattraction","natural_error",FALSE,0.819079627405903,FALSE,NA,2.33333333333333,FALSE
"The son who the father that the teacher saw disturbed visited the grandfather.","embedding","full",TRUE,0.119224237633074,TRUE,1.05555555555556,NA,TRUE
"The son who the father that the teacher saw disturbed visited the grandfather.","embedding","full",TRUE,0.324377381368777,TRUE,NA,1.5,TRUE
"The son who the father that the teacher saw visited the grandfather.","embedding","missing2",FALSE,-0.000581656202526599,FALSE,3,NA,FALSE
"The son who the father that the teacher saw visited the grandfather.","embedding","missing2",FALSE,0.398660152061263,FALSE,NA,0.4,FALSE
"The son who the loudspeaker that the teacher saw disturbed visited the grandfather.","embedding","missing1",FALSE,0.482348618303463,FALSE,NA,2.4,FALSE
"The son who the loudspeaker that the teacher saw disturbed visited the grandfather.","embedding","missing1",FALSE,1.07435154239088,FALSE,0.4,NA,FALSE
"The son who the loudspeaker that the teacher saw visited the grandfather.","embedding","missing3",FALSE,-0.480583975630287,FALSE,0,NA,FALSE
"The son who the loudspeaker that the teacher saw visited the grandfather.","embedding","missing3",FALSE,0.494450987091488,FALSE,NA,0.5,FALSE
"The summit was reached sweating profusely.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.451783066646523,TRUE,1.53333333333333,NA,TRUE
"The summit was reached sweating profusely.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.0322385575761628,TRUE,NA,0.8,TRUE
"The tables that the student painted looks nice.","agreementattraction","unnatural_error",FALSE,-0.159589434879203,FALSE,3.3,NA,FALSE
"The tables that the student painted looks nice.","agreementattraction","unnatural_error",FALSE,0.318232999928043,FALSE,NA,0.857142857142857,FALSE
"The tables that the students painted look nice.","agreementattraction","valid_plural",TRUE,-0.428654274049433,TRUE,4.13333333333333,NA,TRUE
"The tables that the students painted look nice.","agreementattraction","valid_plural",TRUE,-0.410027774940893,TRUE,NA,4.7,TRUE
"The table that the student painted looks nice.","agreementattraction","valid_singular",TRUE,-0.402336166025091,TRUE,NA,4.86666666666667,TRUE
"The table that the student painted looks nice.","agreementattraction","valid_singular",TRUE,-0.266258170645792,TRUE,5,NA,TRUE
"The table that the students painted look nice.","agreementattraction","natural_error",FALSE,-0.745652033181751,FALSE,4.5,NA,FALSE
"The table that the students painted look nice.","agreementattraction","natural_error",FALSE,-0.410654023592359,FALSE,NA,2.16666666666667,FALSE
"The teapots genuinely from the Victorian era ever have a maker’s mark underneath.","NPI","Unlicensed NPI",FALSE,0.267279587036008,FALSE,NA,1.5,FALSE
"The teapots genuinely from the Victorian era ever have a maker’s mark underneath.","NPI","Unlicensed NPI",FALSE,0.566448537464537,FALSE,1.58333333333333,NA,FALSE
"The teapots not genuinely from the Victorian era ever have a maker’s mark underneath.","NPI","Partial match NPI",FALSE,0.115944304717916,FALSE,1.92307692307692,NA,FALSE
"The teapots not genuinely from the Victorian era ever have a maker’s mark underneath.","NPI","Partial match NPI",FALSE,0.467565352428709,FALSE,NA,1.75,FALSE
"The tiles used to cover the floors are from Morocco.","agreementattraction","valid_plural",TRUE,-0.412676103424107,TRUE,NA,5,TRUE
"The tiles used to cover the floors are from Morocco.","agreementattraction","valid_plural",TRUE,-0.0644499324685395,TRUE,4.6,NA,TRUE
"The tiles used to cover the floors is from Morocco.","agreementattraction","unnatural_error",FALSE,-0.263920273142303,FALSE,3.88888888888889,NA,FALSE
"The tiles used to cover the floors is from Morocco.","agreementattraction","unnatural_error",FALSE,-0.0772103053780158,FALSE,NA,2.13333333333333,FALSE
"The tile used to cover the floor is from Morocco.","agreementattraction","valid_singular",TRUE,-0.7153644841117,TRUE,NA,4.92307692307692,TRUE
"The tile used to cover the floor is from Morocco.","agreementattraction","valid_singular",TRUE,-0.362402772771655,TRUE,4.5,NA,TRUE
"The tile used to cover the floors are from Morocco.","agreementattraction","natural_error",FALSE,-0.337042341899907,FALSE,NA,4,FALSE
"The tile used to cover the floors are from Morocco.","agreementattraction","natural_error",FALSE,-0.215390535747567,FALSE,4.1,NA,FALSE
"The trader who the businessman that the professor hired annoyed the investor.","embedding","missing2",FALSE,0.0438255451655273,FALSE,2,NA,FALSE
"The trader who the businessman that the professor hired annoyed the investor.","embedding","missing2",FALSE,0.335246480762989,FALSE,NA,2.33333333333333,FALSE
"The trader who the businessman that the professor hired confused annoyed the investor.","embedding","full",TRUE,0.0546404864492995,TRUE,1.3125,NA,TRUE
"The trader who the businessman that the professor hired confused annoyed the investor.","embedding","full",TRUE,0.235284721110907,TRUE,NA,1.36,TRUE
"The trader who the computer that the professor hired annoyed the investor.","embedding","missing3",FALSE,0.282854538163726,FALSE,NA,1.8,FALSE
"The trader who the computer that the professor hired annoyed the investor.","embedding","missing3",FALSE,0.490887678275413,FALSE,0.571428571428571,NA,FALSE
"The trader who the computer that the professor hired confused annoyed the investor.","embedding","missing1",FALSE,-0.116565067045932,FALSE,1,NA,FALSE
